"","subject","item","list","phrase","word","raw_rt","sentence","removed_rt","subject2","rt","accessible_G","inaccessible_G","accessible","inaccessible"
"108714",32,9,"binding4","6","with hot water",1990,"The girl said that Miss Kim washed himself with hot water after working.",1990,"32/6",1990,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"126299",37,9,"binding4","6","with hot water",910,"The girl said that Miss Kim washed himself with hot water after working.",910,"37/6",910,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"128987",38,9,"binding4","6","with hot water",457,"The girl said that Miss Kim washed himself with hot water after working.",457,"38/6",457,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"133024",40,9,"binding4","6","with hot water",2191,"The girl said that Miss Kim washed himself with hot water after working.",2191,"40/6",2191,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"136404",41,9,"binding4","6","with hot water",1718,"The girl said that Miss Kim washed himself with hot water after working.",1718,"41/6",1718,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"145801",45,9,"binding4","6","with hot water",738,"The girl said that Miss Kim washed himself with hot water after working.",738,"45/6",738,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"151106",46,9,"binding4","6","with hot water",2181,"The girl said that Miss Kim washed himself with hot water after working.",2181,"46/6",2181,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"155235",47,9,"binding4","6","with hot water",2000,"The girl said that Miss Kim washed himself with hot water after working.",2000,"47/6",2000,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"25723",3,10,"binding1","6","a break",587,"The queen said that Miss Rose gave herself a break before lunch.",587,"3/6",587,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"29956",5,10,"binding1","6","a break",463,"The queen said that Miss Rose gave herself a break before lunch.",463,"5/6",463,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"35778",7,10,"binding1","6","a break",432,"The queen said that Miss Rose gave herself a break before lunch.",432,"7/6",432,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"38724",8,10,"binding1","6","a break",1152,"The queen said that Miss Rose gave herself a break before lunch.",1152,"8/6",1152,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"46326",11,10,"binding1","6","a break",577,"The queen said that Miss Rose gave herself a break before lunch.",577,"11/6",577,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"71987",20,10,"binding1","6","a break",424,"The queen said that Miss Rose gave herself a break before lunch.",424,"20/6",424,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"94362",26,10,"binding1","6","a break",627,"The queen said that Miss Rose gave herself a break before lunch.",627,"26/6",627,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"102472",29,10,"binding1","6","a break",296,"The queen said that Miss Rose gave herself a break before lunch.",296,"29/6",296,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"109659",32,10,"binding1","6","a break",631,"The queen said that Miss Rose gave herself a break before lunch.",631,"32/6",631,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"124745",37,10,"binding1","6","a break",1079,"The queen said that Miss Rose gave herself a break before lunch.",1079,"37/6",1079,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"127160",38,10,"binding1","6","a break",1891,"The queen said that Miss Rose gave herself a break before lunch.",1891,"38/6",1891,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"133444",40,10,"binding1","6","a break",987,"The queen said that Miss Rose gave herself a break before lunch.",987,"40/6",987,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"135438",41,10,"binding1","6","a break",542,"The queen said that Miss Rose gave herself a break before lunch.",542,"41/6",542,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"147250",45,10,"binding1","6","a break",980,"The queen said that Miss Rose gave herself a break before lunch.",980,"45/6",980,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"151043",46,10,"binding1","6","a break",1539,"The queen said that Miss Rose gave herself a break before lunch.",1539,"46/6",1539,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"154773",47,10,"binding1","6","a break",873,"The queen said that Miss Rose gave herself a break before lunch.",873,"47/6",873,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"43953",10,10,"binding2","6","a break",312,"The king said that Miss Rose gave herself a break before lunch.",312,"10/6",312,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"50567",13,10,"binding2","6","a break",495,"The king said that Miss Rose gave herself a break before lunch.",495,"13/6",495,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"53688",14,10,"binding2","6","a break",633,"The king said that Miss Rose gave herself a break before lunch.",633,"14/6",633,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"57726",15,10,"binding2","6","a break",546,"The king said that Miss Rose gave herself a break before lunch.",546,"15/6",546,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"66033",18,10,"binding2","6","a break",872,"The king said that Miss Rose gave herself a break before lunch.",872,"18/6",872,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"74507",21,10,"binding2","6","a break",495,"The king said that Miss Rose gave herself a break before lunch.",495,"21/6",495,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"84242",23,10,"binding2","6","a break",784,"The king said that Miss Rose gave herself a break before lunch.",784,"23/6",784,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"131310",39,10,"binding2","6","a break",635,"The king said that Miss Rose gave herself a break before lunch.",635,"39/6",635,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"139462",42,10,"binding2","6","a break",684,"The king said that Miss Rose gave herself a break before lunch.",684,"42/6",684,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"142289",43,10,"binding2","6","a break",747,"The king said that Miss Rose gave herself a break before lunch.",747,"43/6",747,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"13897",1,10,"binding3","6","a break",657,"The king said that Miss Rose gave himself a break before lunch.",657,"1/6",657,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"27864",4,10,"binding3","6","a break",677,"The king said that Miss Rose gave himself a break before lunch.",677,"4/6",677,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"32300",6,10,"binding3","6","a break",346,"The king said that Miss Rose gave himself a break before lunch.",346,"6/6",346,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"40614",9,10,"binding3","6","a break",408,"The king said that Miss Rose gave himself a break before lunch.",408,"9/6",408,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"48412",12,10,"binding3","6","a break",381,"The king said that Miss Rose gave himself a break before lunch.",381,"12/6",381,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"60637",16,10,"binding3","6","a break",550,"The king said that Miss Rose gave himself a break before lunch.",550,"16/6",550,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"68041",19,10,"binding3","6","a break",554,"The king said that Miss Rose gave himself a break before lunch.",554,"19/6",554,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"79993",22,10,"binding3","6","a break",556,"The king said that Miss Rose gave himself a break before lunch.",556,"22/6",556,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"86768",24,10,"binding3","6","a break",400,"The king said that Miss Rose gave himself a break before lunch.",400,"24/6",400,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"91703",25,10,"binding3","6","a break",622,"The king said that Miss Rose gave himself a break before lunch.",622,"25/6",622,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"98966",28,10,"binding3","6","a break",711,"The king said that Miss Rose gave himself a break before lunch.",711,"28/6",711,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"103514",30,10,"binding3","6","a break",940,"The king said that Miss Rose gave himself a break before lunch.",940,"30/6",940,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"119434",35,10,"binding3","6","a break",579,"The king said that Miss Rose gave himself a break before lunch.",579,"35/6",579,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"123955",36,10,"binding3","6","a break",585,"The king said that Miss Rose gave himself a break before lunch.",585,"36/6",585,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"145326",44,10,"binding3","6","a break",501,"The king said that Miss Rose gave himself a break before lunch.",501,"44/6",501,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"21475",2,10,"binding4","6","a break",982,"The queen said that Miss Rose gave himself a break before lunch.",982,"2/6",982,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"62015",17,10,"binding4","6","a break",337,"The queen said that Miss Rose gave himself a break before lunch.",337,"17/6",337,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"95873",27,10,"binding4","6","a break",626,"The queen said that Miss Rose gave himself a break before lunch.",626,"27/6",626,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"106607",31,10,"binding4","6","a break",728,"The queen said that Miss Rose gave himself a break before lunch.",728,"31/6",728,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"113990",33,10,"binding4","6","a break",2065,"The queen said that Miss Rose gave himself a break before lunch.",2065,"33/6",2065,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"116726",34,10,"binding4","6","a break",765,"The queen said that Miss Rose gave himself a break before lunch.",765,"34/6",765,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"159734",48,10,"binding4","6","a break",749,"The queen said that Miss Rose gave himself a break before lunch.",749,"48/6",749,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"163730",49,10,"binding4","6","a break",499,"The queen said that Miss Rose gave himself a break before lunch.",499,"49/6",499,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"23092",2,11,"binding1","6","accidentally",276,"The old lady said that Miss Bell cut herself accidentally early in the morning.",276,"2/6",276,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"61427",17,11,"binding1","6","accidentally",1091,"The old lady said that Miss Bell cut herself accidentally early in the morning.",1091,"17/6",1091,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"96629",27,11,"binding1","6","accidentally",988,"The old lady said that Miss Bell cut herself accidentally early in the morning.",988,"27/6",988,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"107825",31,11,"binding1","6","accidentally",793,"The old lady said that Miss Bell cut herself accidentally early in the morning.",793,"31/6",793,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"114767",33,11,"binding1","6","accidentally",3274,"The old lady said that Miss Bell cut herself accidentally early in the morning.",3274,"33/6",NA,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"116999",34,11,"binding1","6","accidentally",1951,"The old lady said that Miss Bell cut herself accidentally early in the morning.",1951,"34/6",1951,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"160511",48,11,"binding1","6","accidentally",699,"The old lady said that Miss Bell cut herself accidentally early in the morning.",699,"48/6",699,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"163016",49,11,"binding1","6","accidentally",720,"The old lady said that Miss Bell cut herself accidentally early in the morning.",720,"49/6",720,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"24211",3,11,"binding2","6","accidentally",644,"The old man said that Miss Bell cut herself accidentally early in the morning.",644,"3/6",644,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"30901",5,11,"binding2","6","accidentally",398,"The old man said that Miss Bell cut herself accidentally early in the morning.",398,"5/6",398,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"34917",7,11,"binding2","6","accidentally",1012,"The old man said that Miss Bell cut herself accidentally early in the morning.",1012,"7/6",1012,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"39291",8,11,"binding2","6","accidentally",449,"The old man said that Miss Bell cut herself accidentally early in the morning.",449,"8/6",449,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"46158",11,11,"binding2","6","accidentally",1193,"The old man said that Miss Bell cut herself accidentally early in the morning.",1193,"11/6",1193,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"72260",20,11,"binding2","6","accidentally",1270,"The old man said that Miss Bell cut herself accidentally early in the morning.",1270,"20/6",1270,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"93522",26,11,"binding2","6","accidentally",565,"The old man said that Miss Bell cut herself accidentally early in the morning.",565,"26/6",565,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"100939",29,11,"binding2","6","accidentally",1715,"The old man said that Miss Bell cut herself accidentally early in the morning.",1715,"29/6",1715,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"111024",32,11,"binding2","6","accidentally",580,"The old man said that Miss Bell cut herself accidentally early in the morning.",580,"32/6",580,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"126845",37,11,"binding2","6","accidentally",632,"The old man said that Miss Bell cut herself accidentally early in the morning.",632,"37/6",632,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"128609",38,11,"binding2","6","accidentally",973,"The old man said that Miss Bell cut herself accidentally early in the morning.",973,"38/6",973,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"134473",40,11,"binding2","6","accidentally",1408,"The old man said that Miss Bell cut herself accidentally early in the morning.",1408,"40/6",1408,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"135963",41,11,"binding2","6","accidentally",756,"The old man said that Miss Bell cut herself accidentally early in the morning.",756,"41/6",756,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"148027",45,11,"binding2","6","accidentally",502,"The old man said that Miss Bell cut herself accidentally early in the morning.",502,"45/6",502,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"152555",46,11,"binding2","6","accidentally",1103,"The old man said that Miss Bell cut herself accidentally early in the morning.",1103,"46/6",1103,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"154920",47,11,"binding2","6","accidentally",1912,"The old man said that Miss Bell cut herself accidentally early in the morning.",1912,"47/6",1912,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
